transaction_id,customer_id,amount,customer_tenure_months,previous_successes,previous_failures,days_since_last_payment,checkout_duration_minutes,checkout_started,checkout_completed,subscription_active,days_overdue,previous_recovery_success,failure_reason,recovered
TXN_101733,CUST_1233,21476.34,11,3,3,81,7.88,1,1,0,53,1,network_error,0
TXN_101734,CUST_1234,6796.31,32,3,4,73,8.65,1,0,0,23,1,expired_card,0
TXN_101735,CUST_1235,44364.23,10,14,4,23,11.16,1,0,0,35,0,authentication_failure,1
TXN_101736,CUST_1236,22654.3,22,3,1,3,11.29,1,0,1,4,0,bank_declined,1
TXN_101737,CUST_1237,9972.74,57,8,5,36,10.18,1,0,1,38,1,network_error,1
TXN_101738,CUST_1238,18577.64,17,6,0,3,6.47,1,1,1,5,0,none,1
TXN_101739,CUST_1239,20882.25,4,2,4,76,18.58,1,0,1,44,1,bank_declined,0
TXN_101740,CUST_1240,41428.63,48,2,2,88,11.98,1,0,1,35,1,bank_declined,1
TXN_101741,CUST_1241,36760.63,52,5,0,76,8.45,1,1,0,44,0,authentication_failure,0
TXN_101742,CUST_1242,38534.45,47,5,0,17,13.2,1,1,0,3,1,temporary_failure,1
TXN_101743,CUST_1243,848.25,25,3,4,87,15.48,1,0,1,9,0,network_error,0
TXN_101744,CUST_1244,20982.85,59,14,2,65,19.23,1,0,0,51,0,bank_declined,1
TXN_101745,CUST_1245,24222.8,21,14,1,47,10.24,1,0,0,0,1,temporary_failure,1
TXN_101746,CUST_1246,1253.86,37,8,4,32,2.69,1,1,1,20,1,authentication_failure,0
TXN_101747,CUST_1247,13212.72,38,3,2,57,9.09,1,1,1,39,0,temporary_failure,0
TXN_101748,CUST_1248,38086.4,49,8,0,82,9.84,1,1,0,38,0,bank_declined,0
TXN_101749,CUST_1249,7114.35,1,3,2,72,17.99,1,1,0,36,0,temporary_failure,1
TXN_101750,CUST_1250,26904.91,25,1,0,27,8.2,1,1,1,2,0,temporary_failure,0
TXN_101751,CUST_1251,10995.53,51,1,4,34,19.09,1,0,1,46,0,none,0
TXN_101752,CUST_1252,902.4,36,4,5,9,9.96,1,1,0,30,0,none,0
TXN_101753,CUST_1253,12287.71,17,3,4,64,19.49,1,1,0,26,1,insufficient_funds,0
TXN_101754,CUST_1254,48800.93,41,6,3,41,0.66,1,1,1,16,1,network_error,1
TXN_101755,CUST_1255,40136.39,24,13,3,84,18.03,1,1,0,22,0,insufficient_funds,1
TXN_101756,CUST_1256,47990.96,2,10,3,8,18.66,1,1,1,12,0,authentication_failure,1
TXN_101757,CUST_1257,24546.35,40,4,4,59,19.24,1,1,0,46,1,bank_declined,0
TXN_101758,CUST_1258,5753.89,15,5,1,14,0.75,1,0,0,26,1,insufficient_funds,1
TXN_101759,CUST_1259,27533.59,32,9,4,56,3.85,1,1,0,50,1,expired_card,1
TXN_101760,CUST_1260,22882.55,39,3,5,68,13.25,0,0,1,19,0,temporary_failure,0
TXN_101761,CUST_1261,42264.55,59,12,2,21,1.0,1,1,1,45,0,temporary_failure,1
TXN_101762,CUST_1262,5174.7,6,11,4,63,1.74,1,0,0,52,0,none,0
TXN_101763,CUST_1263,24565.58,1,1,4,40,4.81,1,1,1,12,1,expired_card,0
TXN_101764,CUST_1264,7757.42,47,12,0,86,10.49,1,1,0,43,0,authentication_failure,1
TXN_101765,CUST_1265,16436.39,23,9,0,70,11.15,0,1,1,23,0,authentication_failure,1
TXN_101766,CUST_1266,36946.65,58,8,0,55,1.17,1,1,0,54,0,authentication_failure,0
TXN_101767,CUST_1267,23958.1,39,9,4,22,3.82,1,1,1,40,0,bank_declined,1
TXN_101768,CUST_1268,18981.65,57,14,1,24,10.24,1,1,0,58,1,bank_declined,1
TXN_101769,CUST_1269,19905.47,17,6,2,5,12.08,1,0,1,2,0,authentication_failure,1
TXN_101770,CUST_1270,23134.5,34,3,2,33,3.39,1,1,1,42,1,authentication_failure,1
TXN_101771,CUST_1271,39315.32,59,2,5,62,8.28,1,0,0,9,0,expired_card,0
TXN_101772,CUST_1272,44636.61,41,9,1,8,18.14,1,0,0,0,0,expired_card,1
TXN_101773,CUST_1273,47780.13,29,13,1,59,19.98,0,0,0,48,0,bank_declined,1
TXN_101774,CUST_1274,39409.1,9,14,2,48,19.75,1,1,1,59,0,bank_declined,1
TXN_101775,CUST_1275,15975.72,13,2,3,50,17.69,1,1,0,57,0,bank_declined,0
TXN_101776,CUST_1276,34500.29,6,8,0,59,8.2,1,0,1,12,1,network_error,1
TXN_101777,CUST_1277,22048.88,6,4,0,69,13.89,1,1,1,13,1,authentication_failure,1
TXN_101778,CUST_1278,12957.13,20,12,2,36,8.62,1,1,0,32,0,none,1
TXN_101779,CUST_1279,42091.32,52,14,1,30,13.15,1,1,0,1,0,expired_card,0
TXN_101780,CUST_1280,2209.79,53,2,5,40,6.53,1,1,1,1,1,none,0
TXN_101781,CUST_1281,45117.57,3,14,3,61,12.32,1,0,1,38,0,expired_card,1
TXN_101782,CUST_1282,23235.43,17,4,2,57,10.71,1,1,1,40,0,none,0
TXN_101783,CUST_1283,31968.91,49,1,0,13,0.98,0,0,0,55,0,network_error,1
TXN_101784,CUST_1284,33069.89,12,10,4,35,15.92,1,1,0,30,1,none,0
TXN_101785,CUST_1285,44787.35,48,3,1,35,0.73,1,1,1,3,0,temporary_failure,1
TXN_101786,CUST_1286,31942.48,47,9,4,78,6.22,1,1,1,33,0,temporary_failure,0
TXN_101787,CUST_1287,30812.5,45,1,5,7,0.62,1,0,1,18,0,network_error,1
TXN_101788,CUST_1288,3612.61,55,1,2,25,7.84,0,0,0,57,0,none,0
TXN_101789,CUST_1289,26064.88,1,11,0,35,1.73,0,0,0,36,0,bank_declined,1
TXN_101790,CUST_1290,7763.4,17,7,3,47,18.31,1,1,0,8,1,insufficient_funds,0
TXN_101791,CUST_1291,36950.46,3,0,4,84,8.61,1,0,1,23,1,authentication_failure,0
TXN_101792,CUST_1292,25757.43,26,13,3,27,9.46,1,1,0,12,0,network_error,1
TXN_101793,CUST_1293,34107.32,15,6,5,67,7.32,0,0,1,43,0,bank_declined,0
TXN_101794,CUST_1294,2371.14,36,4,0,61,12.74,0,1,1,29,1,expired_card,1
TXN_101795,CUST_1295,4514.16,32,14,4,79,15.8,1,0,0,18,1,none,1
TXN_101796,CUST_1296,35901.27,32,10,5,85,13.14,0,0,0,40,0,none,1
TXN_101797,CUST_1297,3882.59,4,7,3,75,15.09,1,1,1,9,0,insufficient_funds,0
TXN_101798,CUST_1298,3841.46,18,0,3,79,18.17,1,1,0,50,0,bank_declined,1
TXN_101799,CUST_1299,901.79,49,10,4,50,17.34,1,1,0,41,0,bank_declined,0
TXN_101800,CUST_1300,47838.12,19,6,0,41,13.64,1,0,0,43,0,bank_declined,0
TXN_101801,CUST_1301,36954.17,43,4,3,28,4.69,0,1,1,13,1,temporary_failure,0
TXN_101802,CUST_1302,17856.6,52,3,2,81,12.94,1,1,1,39,0,none,0
TXN_101803,CUST_1303,15037.82,35,6,5,9,10.37,1,0,1,47,1,bank_declined,1
TXN_101804,CUST_1304,17680.25,40,9,4,38,14.49,1,1,1,48,1,none,1
TXN_101805,CUST_1305,38800.28,14,14,1,81,16.74,1,1,1,19,1,none,0
TXN_101806,CUST_1306,33170.12,58,1,1,0,14.98,1,0,1,3,0,temporary_failure,1
TXN_101807,CUST_1307,9504.22,33,11,0,38,17.01,1,1,1,37,0,none,1
TXN_101808,CUST_1308,8953.23,14,14,2,20,1.75,1,1,0,43,1,expired_card,0
TXN_101809,CUST_1309,5190.26,34,0,3,64,1.12,1,0,0,59,1,authentication_failure,1
TXN_101810,CUST_1310,33117.05,55,0,1,14,5.54,1,1,1,49,1,bank_declined,0
TXN_101811,CUST_1311,38289.32,4,10,0,3,18.06,1,0,1,38,0,authentication_failure,0
TXN_101812,CUST_1312,13472.81,24,11,5,59,16.56,1,1,0,4,0,bank_declined,0
TXN_101813,CUST_1313,1340.96,59,0,2,60,13.81,1,1,1,41,1,network_error,1
TXN_101814,CUST_1314,4383.93,29,14,2,19,14.16,0,0,0,31,0,temporary_failure,1
TXN_101815,CUST_1315,48402.64,19,11,0,9,14.67,1,0,0,5,0,network_error,1
TXN_101816,CUST_1316,14983.61,6,4,0,86,18.88,1,0,1,58,0,insufficient_funds,0
TXN_101817,CUST_1317,38530.39,57,9,3,33,16.73,1,1,0,13,0,temporary_failure,1
TXN_101818,CUST_1318,31345.78,33,6,0,47,12.66,1,1,1,5,0,network_error,1
TXN_101819,CUST_1319,19282.4,49,1,3,32,13.48,1,0,0,13,0,network_error,1
TXN_101820,CUST_1320,10522.66,40,9,3,60,4.67,1,0,0,11,0,bank_declined,0
TXN_101821,CUST_1321,6332.9,19,7,4,9,13.32,1,0,1,26,1,temporary_failure,1
TXN_101822,CUST_1322,30866.14,53,3,2,53,8.78,1,0,1,53,0,none,1
TXN_101823,CUST_1323,38799.3,1,11,5,83,3.48,0,1,0,25,0,network_error,0
TXN_101824,CUST_1324,32302.04,5,2,2,64,16.22,1,1,1,11,1,temporary_failure,1
TXN_101825,CUST_1325,26656.02,27,9,2,76,10.45,1,1,1,7,0,authentication_failure,0
TXN_101826,CUST_1326,2384.98,16,10,4,0,19.56,1,1,0,9,0,authentication_failure,1
TXN_101827,CUST_1327,48433.89,6,7,3,4,5.99,1,1,0,15,1,temporary_failure,1
TXN_101828,CUST_1328,39996.1,40,1,3,79,9.87,1,1,1,51,1,network_error,1
TXN_101829,CUST_1329,14853.26,13,10,0,14,9.24,1,1,1,25,0,none,0
TXN_101830,CUST_1330,49004.53,48,10,4,27,2.86,1,1,0,7,0,none,0
TXN_101831,CUST_1331,30213.52,35,12,0,22,8.81,1,0,0,40,1,insufficient_funds,0
TXN_101832,CUST_1332,29246.41,19,2,4,16,6.11,1,0,0,44,0,none,0
TXN_101833,CUST_1333,37479.24,12,11,0,12,3.63,1,0,0,28,1,bank_declined,1
TXN_101834,CUST_1334,40644.96,16,2,1,13,6.0,0,1,1,19,1,none,1
TXN_101835,CUST_1335,32926.99,59,9,2,10,5.05,1,1,1,16,1,temporary_failure,1
TXN_101836,CUST_1336,6666.36,43,10,2,27,14.81,0,1,0,18,0,authentication_failure,1
TXN_101837,CUST_1337,17111.9,10,0,5,41,1.1,1,1,1,16,0,network_error,0
TXN_101838,CUST_1338,46425.76,25,5,3,60,12.54,0,1,1,38,1,insufficient_funds,1
TXN_101839,CUST_1339,11463.4,20,1,5,63,15.33,1,0,1,59,0,none,0
TXN_101840,CUST_1340,18796.7,31,0,1,30,9.87,1,0,1,0,0,network_error,1
TXN_101841,CUST_1341,21774.22,4,1,5,80,18.67,1,0,1,58,1,temporary_failure,1
TXN_101842,CUST_1342,22138.43,44,11,2,72,14.3,1,0,1,51,0,network_error,0
TXN_101843,CUST_1343,30763.1,23,5,3,9,15.08,1,1,0,28,0,authentication_failure,1
TXN_101844,CUST_1344,47170.87,2,13,1,7,4.34,1,1,1,13,1,insufficient_funds,0
TXN_101845,CUST_1345,12262.43,56,3,2,20,15.66,1,1,1,16,0,none,0
TXN_101846,CUST_1346,6338.62,22,5,0,76,16.73,1,1,0,12,0,none,1
TXN_101847,CUST_1347,10114.28,51,11,4,58,7.54,1,1,0,28,0,insufficient_funds,1
TXN_101848,CUST_1348,44380.17,57,8,1,49,4.66,0,1,0,33,1,network_error,1
TXN_101849,CUST_1349,32396.8,37,12,3,68,8.01,1,1,1,26,0,bank_declined,1
TXN_101850,CUST_1350,14509.57,8,9,5,69,14.92,1,1,1,45,0,none,0
TXN_101851,CUST_1351,40852.56,7,11,5,29,8.64,0,1,1,32,1,none,1
TXN_101852,CUST_1352,43110.09,14,9,1,16,14.86,1,1,0,28,1,bank_declined,1
TXN_101853,CUST_1353,42371.76,56,7,3,74,2.71,1,1,1,36,0,none,0
TXN_101854,CUST_1354,45970.65,55,0,1,19,16.22,1,0,0,38,1,authentication_failure,0
TXN_101855,CUST_1355,12836.38,3,12,3,47,5.44,1,1,1,18,0,bank_declined,1
TXN_101856,CUST_1356,37825.58,50,7,5,72,5.35,1,1,0,45,1,none,0
TXN_101857,CUST_1357,23188.81,16,8,2,1,12.01,1,0,1,23,0,authentication_failure,1
TXN_101858,CUST_1358,42147.33,55,5,0,36,1.87,1,1,1,13,0,authentication_failure,0
TXN_101859,CUST_1359,36505.99,19,9,2,0,1.01,1,0,1,46,1,expired_card,1
TXN_101860,CUST_1360,38889.44,51,14,0,3,5.59,1,0,1,36,0,insufficient_funds,0
TXN_101861,CUST_1361,32911.24,18,4,5,53,10.99,1,0,1,4,0,bank_declined,0
TXN_101862,CUST_1362,9118.21,52,5,2,24,18.2,1,1,0,52,0,none,0
TXN_101863,CUST_1363,27387.84,16,12,2,2,17.01,1,1,1,23,1,expired_card,1
TXN_101864,CUST_1364,49238.09,8,5,1,8,10.06,1,1,1,33,0,none,0
TXN_101865,CUST_1365,46888.19,33,8,4,85,1.22,0,1,0,49,0,insufficient_funds,0
TXN_101866,CUST_1366,2445.73,49,3,5,86,10.94,1,0,1,30,0,network_error,0
TXN_101867,CUST_1367,8491.3,12,1,3,75,14.24,1,0,1,29,0,none,0
TXN_101868,CUST_1368,6846.92,53,10,5,73,7.11,1,0,1,59,0,bank_declined,1
TXN_101869,CUST_1369,36381.2,11,10,3,33,2.67,1,1,1,55,0,temporary_failure,1
TXN_101870,CUST_1370,40943.93,5,8,3,42,5.93,1,1,1,8,0,authentication_failure,1
TXN_101871,CUST_1371,10911.51,27,1,0,73,15.55,1,0,1,26,0,bank_declined,0
TXN_101872,CUST_1372,25440.88,12,9,3,21,7.35,1,0,1,27,1,temporary_failure,1
TXN_101873,CUST_1373,42082.94,17,8,3,69,16.33,1,0,1,41,1,none,1
TXN_101874,CUST_1374,36720.24,6,1,1,1,6.73,1,1,1,25,1,none,0
TXN_101875,CUST_1375,27249.19,33,11,2,65,3.69,1,0,0,17,0,network_error,1
TXN_101876,CUST_1376,29640.28,5,7,5,31,9.0,1,0,0,35,1,none,0
TXN_101877,CUST_1377,25565.52,57,8,5,15,9.32,1,1,0,7,0,none,1
TXN_101878,CUST_1378,15088.16,28,11,3,75,0.81,1,1,1,17,1,expired_card,1
TXN_101879,CUST_1379,28381.59,14,9,4,0,2.78,1,1,1,19,0,temporary_failure,1
TXN_101880,CUST_1380,34537.6,5,8,5,71,4.11,1,1,1,57,0,temporary_failure,0
TXN_101881,CUST_1381,43704.15,54,9,3,47,2.71,1,1,1,31,0,temporary_failure,1
TXN_101882,CUST_1382,31923.68,56,8,0,49,7.16,1,1,0,28,0,temporary_failure,1
TXN_101883,CUST_1383,38127.74,59,1,0,12,19.31,1,1,1,48,1,bank_declined,1
TXN_101884,CUST_1384,8255.56,33,3,0,14,10.43,1,0,1,47,1,bank_declined,1
TXN_101885,CUST_1385,23239.41,50,6,3,52,12.74,1,1,0,17,1,insufficient_funds,0
TXN_101886,CUST_1386,763.78,48,11,1,43,7.45,1,1,0,6,1,temporary_failure,1
TXN_101887,CUST_1387,12559.94,41,1,4,7,6.81,1,0,1,0,0,authentication_failure,1
TXN_101888,CUST_1388,36405.15,19,0,3,73,0.95,1,1,0,27,0,insufficient_funds,0
TXN_101889,CUST_1389,49592.95,22,2,1,45,10.26,1,0,1,32,1,none,0
TXN_101890,CUST_1390,5229.15,5,11,1,68,9.93,0,1,0,49,0,temporary_failure,1
TXN_101891,CUST_1391,20254.27,59,3,5,18,3.58,1,1,1,3,1,none,0
TXN_101892,CUST_1392,40063.53,2,7,3,37,15.4,1,0,0,54,0,none,0
TXN_101893,CUST_1393,10440.57,30,5,3,10,10.11,1,1,0,19,0,expired_card,0
TXN_101894,CUST_1394,27887.72,47,10,1,42,7.11,1,1,1,52,1,none,1
TXN_101895,CUST_1395,36733.64,39,1,1,19,3.36,1,1,1,51,0,none,0
TXN_101896,CUST_1396,30914.48,4,14,1,19,11.27,1,1,1,35,0,insufficient_funds,1
TXN_101897,CUST_1397,9644.83,33,8,5,20,15.18,1,0,0,56,0,none,0
TXN_101898,CUST_1398,17962.61,13,13,3,81,6.0,0,1,0,30,1,none,0
TXN_101899,CUST_1399,39254.45,20,1,1,56,4.77,1,1,1,37,0,expired_card,0
TXN_101900,CUST_1400,27845.06,54,12,0,49,10.68,1,0,0,27,0,bank_declined,1
TXN_101901,CUST_1401,559.91,7,14,3,73,3.53,1,1,0,2,0,network_error,1
TXN_101902,CUST_1402,38121.24,15,11,5,25,13.5,1,1,1,5,0,expired_card,0
TXN_101903,CUST_1403,2054.97,23,4,0,29,12.3,1,1,0,44,0,network_error,1
TXN_101904,CUST_1404,37362.97,14,11,2,72,2.2,1,0,0,22,0,expired_card,0
TXN_101905,CUST_1405,10363.28,23,3,3,30,1.21,1,1,0,6,1,temporary_failure,1
TXN_101906,CUST_1406,47916.25,19,12,2,41,12.6,1,1,1,55,1,bank_declined,1
TXN_101907,CUST_1407,18586.66,54,6,1,67,6.24,1,1,0,35,0,bank_declined,1
TXN_101908,CUST_1408,16548.5,29,7,5,60,2.19,1,0,1,0,1,insufficient_funds,0
TXN_101909,CUST_1409,7699.74,56,4,1,60,15.31,1,1,0,5,0,temporary_failure,1
TXN_101910,CUST_1410,15488.53,20,9,5,69,6.62,1,1,1,23,0,temporary_failure,1
TXN_101911,CUST_1411,43869.54,29,13,4,77,9.46,1,0,0,36,0,bank_declined,0
TXN_101912,CUST_1412,49817.82,24,13,1,67,5.12,1,1,1,44,0,authentication_failure,1
TXN_101913,CUST_1413,18604.98,18,4,2,89,12.73,1,1,1,50,0,temporary_failure,0
TXN_101914,CUST_1414,22595.95,10,1,5,16,6.38,1,0,1,35,0,none,0
TXN_101915,CUST_1415,36186.93,41,7,1,18,19.38,1,0,1,23,1,none,1
TXN_101916,CUST_1416,44343.93,57,13,3,50,14.21,1,1,1,37,0,none,1
TXN_101917,CUST_1417,29774.3,8,1,5,69,3.17,1,1,0,44,1,temporary_failure,0
TXN_101918,CUST_1418,19758.83,26,9,5,62,8.63,1,0,1,28,0,network_error,0
TXN_101919,CUST_1419,20807.31,29,11,1,74,8.02,1,0,1,36,0,authentication_failure,1
TXN_101920,CUST_1420,34872.22,10,5,4,79,10.92,1,1,1,44,0,none,0
TXN_101921,CUST_1421,459.95,17,7,1,29,16.92,1,1,0,31,0,none,0
TXN_101922,CUST_1422,31093.59,2,5,2,24,11.88,1,0,1,24,1,network_error,1
TXN_101923,CUST_1423,17968.0,6,3,2,74,1.7,1,1,1,9,1,none,0
TXN_101924,CUST_1424,39771.61,58,12,5,70,13.28,0,0,1,34,0,temporary_failure,1
TXN_101925,CUST_1425,4921.63,5,3,5,25,0.66,1,1,0,54,1,temporary_failure,0
TXN_101926,CUST_1426,29533.65,28,5,1,55,15.71,1,1,0,24,1,expired_card,0
TXN_101927,CUST_1427,24204.35,41,13,2,21,13.5,1,1,1,26,1,temporary_failure,1
TXN_101928,CUST_1428,32223.58,5,14,2,88,6.52,0,0,1,44,0,temporary_failure,0
TXN_101929,CUST_1429,3523.22,18,12,4,18,6.2,1,1,1,31,1,none,1
TXN_101930,CUST_1430,29125.19,26,3,3,30,16.07,1,1,1,58,0,insufficient_funds,0
TXN_101931,CUST_1431,28205.78,20,7,4,25,15.78,1,1,1,11,1,network_error,0
TXN_101932,CUST_1432,28164.81,41,8,0,41,7.37,0,1,1,3,0,none,0
TXN_101933,CUST_1433,30293.34,49,0,4,40,6.33,1,0,1,41,0,bank_declined,0
TXN_101934,CUST_1434,33920.46,27,12,1,22,11.42,1,1,1,25,0,insufficient_funds,1
TXN_101935,CUST_1435,40307.95,49,3,3,46,0.66,1,1,0,2,0,temporary_failure,0
TXN_101936,CUST_1436,13710.09,12,3,1,12,2.11,1,1,0,16,1,temporary_failure,1
TXN_101937,CUST_1437,41304.96,7,1,0,88,2.96,0,1,1,8,0,temporary_failure,0
TXN_101938,CUST_1438,25063.31,59,5,3,65,4.12,1,1,1,28,0,temporary_failure,1
TXN_101939,CUST_1439,4129.8,3,2,5,65,10.48,1,0,0,0,1,bank_declined,0
TXN_101940,CUST_1440,3209.98,10,6,2,15,19.85,1,1,0,17,0,bank_declined,1
TXN_101941,CUST_1441,16911.64,34,12,4,72,13.23,1,1,1,40,0,expired_card,1
TXN_101942,CUST_1442,39309.38,25,10,1,27,1.7,1,1,0,52,0,none,0
TXN_101943,CUST_1443,35471.74,35,10,0,76,10.75,1,1,1,19,0,none,0
TXN_101944,CUST_1444,39494.16,16,4,2,34,10.18,1,1,1,56,0,network_error,0
TXN_101945,CUST_1445,26008.27,2,3,4,40,3.31,1,0,0,40,0,temporary_failure,0
TXN_101946,CUST_1446,22177.89,24,4,2,76,18.45,1,0,1,33,1,expired_card,1
TXN_101947,CUST_1447,7628.39,10,7,4,30,9.09,1,0,1,50,1,bank_declined,1
TXN_101948,CUST_1448,16611.18,38,2,5,84,19.89,1,1,1,27,0,temporary_failure,1
TXN_101949,CUST_1449,21870.76,22,13,3,31,8.69,1,0,0,47,0,none,1
TXN_101950,CUST_1450,4703.44,26,6,2,53,12.36,1,0,0,34,0,bank_declined,1
TXN_101951,CUST_1451,11264.41,43,14,2,71,2.54,1,1,1,15,1,insufficient_funds,1
TXN_101952,CUST_1452,30031.8,55,13,2,58,9.36,1,1,0,20,0,none,1
TXN_101953,CUST_1453,36862.46,39,5,3,40,5.16,1,1,0,12,1,none,1
TXN_101954,CUST_1454,49917.87,27,11,0,65,16.79,1,1,0,34,0,bank_declined,1
TXN_101955,CUST_1455,46675.73,29,0,4,53,15.79,1,1,0,41,1,bank_declined,0
TXN_101956,CUST_1456,32235.49,47,12,5,39,16.57,1,0,0,53,0,network_error,1
TXN_101957,CUST_1457,21236.03,38,6,2,27,14.61,1,1,0,31,1,none,0
TXN_101958,CUST_1458,31918.02,20,13,3,36,16.74,1,1,1,49,0,temporary_failure,1
TXN_101959,CUST_1459,39346.89,27,12,0,64,4.42,1,1,1,37,1,network_error,1
TXN_101960,CUST_1460,6181.31,41,6,4,73,9.31,1,1,0,5,0,none,1
TXN_101961,CUST_1461,20672.27,54,13,3,54,13.99,1,1,1,49,0,insufficient_funds,1
TXN_101962,CUST_1462,42038.17,20,14,5,3,12.93,1,1,0,37,0,none,1
TXN_101963,CUST_1463,19376.5,44,11,5,9,14.47,1,0,1,37,1,none,1
TXN_101964,CUST_1464,28722.05,19,0,4,46,4.87,1,1,0,53,1,insufficient_funds,0
TXN_101965,CUST_1465,29512.14,20,8,2,74,2.42,1,0,0,59,0,none,0
TXN_101966,CUST_1466,9468.47,35,5,5,13,18.38,1,1,1,12,0,insufficient_funds,1
TXN_101967,CUST_1467,18303.1,47,14,0,37,11.42,1,1,0,45,0,none,1
TXN_101968,CUST_1468,16925.21,2,11,3,11,3.5,1,1,1,52,1,none,1
TXN_101969,CUST_1469,1601.98,30,1,0,44,15.97,1,1,0,38,1,insufficient_funds,0
TXN_101970,CUST_1470,1502.33,53,4,2,16,18.34,1,1,0,12,1,expired_card,0
TXN_101971,CUST_1471,41635.34,34,12,0,79,3.81,1,0,1,46,0,none,1
TXN_101972,CUST_1472,13871.62,22,10,0,34,16.44,0,0,1,11,1,bank_declined,1
TXN_101973,CUST_1473,26048.51,3,3,1,65,18.7,1,1,0,52,1,temporary_failure,1
TXN_101974,CUST_1474,15146.66,6,6,0,74,18.8,1,1,0,58,1,temporary_failure,1
TXN_101975,CUST_1475,47051.76,15,7,4,40,18.33,1,1,0,32,0,network_error,1
TXN_101976,CUST_1476,13187.05,27,10,3,66,11.16,1,1,1,27,1,none,1
TXN_101977,CUST_1477,21653.94,10,13,1,28,7.45,1,0,1,56,0,none,1
TXN_101978,CUST_1478,43674.69,9,14,3,17,0.64,1,0,0,2,0,bank_declined,1
TXN_101979,CUST_1479,42144.1,33,10,3,19,1.69,1,0,1,17,0,network_error,1
TXN_101980,CUST_1480,9549.24,32,0,2,13,8.86,1,1,0,25,0,insufficient_funds,0
TXN_101981,CUST_1481,40191.37,48,4,2,33,8.29,1,0,0,53,0,temporary_failure,1
TXN_101982,CUST_1482,23071.89,6,14,1,48,4.1,1,0,0,39,0,authentication_failure,1
TXN_101983,CUST_1483,24303.55,41,2,5,53,8.21,1,1,1,1,0,authentication_failure,0
TXN_101984,CUST_1484,6933.95,59,0,2,30,3.91,1,1,0,3,1,authentication_failure,0
TXN_101985,CUST_1485,4305.9,36,11,2,57,17.05,1,1,1,49,0,none,0
TXN_101986,CUST_1486,36478.58,59,2,2,41,6.31,1,1,1,27,0,network_error,0
TXN_101987,CUST_1487,24974.12,2,13,3,57,12.17,1,1,0,27,0,network_error,0
TXN_101988,CUST_1488,22011.48,29,5,1,81,10.31,1,1,0,24,1,temporary_failure,0
TXN_101989,CUST_1489,36556.56,4,13,3,29,1.51,1,1,0,25,1,none,1
TXN_101990,CUST_1490,38345.99,1,6,4,24,18.87,1,1,1,44,0,none,0
TXN_101991,CUST_1491,8197.74,19,7,3,62,10.78,1,0,1,46,1,none,0
TXN_101992,CUST_1492,30628.19,26,12,4,18,6.84,1,0,0,1,0,bank_declined,0
TXN_101993,CUST_1493,7027.1,25,10,0,71,3.58,1,0,0,41,1,authentication_failure,1
TXN_101994,CUST_1494,37643.34,10,3,0,7,7.1,1,1,0,33,0,authentication_failure,1
TXN_101995,CUST_1495,32950.67,53,2,4,2,0.9,1,0,0,29,0,insufficient_funds,0
TXN_101996,CUST_1496,47843.75,15,4,4,66,7.59,1,1,1,20,0,expired_card,0
TXN_101997,CUST_1497,3727.21,59,8,3,85,10.86,1,0,0,43,0,none,0
TXN_101998,CUST_1498,3135.62,22,12,4,80,17.5,1,1,0,36,0,temporary_failure,1
TXN_101999,CUST_1499,14324.7,51,5,1,16,13.9,1,1,1,43,1,temporary_failure,0
